"X" 	"Y"
0.0026900000000000001 	57763.730000000003
0.0027000000000000001 	57641.639999999999
0.0027100000000000002 	56634.5
0.0027200000000000002 	53143.309999999998
0.0027299999999999998 	54882.849999999999
0.0027399999999999998 	54278.599999999999
0.0027499999999999998 	54846.18
0.0027599999999999999 	56115.75
0.0027699999999999999 	52319.309999999998
0.0027799999999999999 	49847.400000000001
0.0027899999999999999 	52404.779999999999
0.0028 	52526.839999999997
0.00281 	51458.75
0.00282 	52319.330000000002
0.0028300000000000001 	50341.800000000003
0.0028400000000000001 	51367.18
0.0028500000000000001 	50714.120000000003
0.0028600000000000001 	49804.690000000002
0.0028700000000000002 	48010.260000000002
0.0028800000000000002 	46966.550000000003
0.0028900000000000002 	48596.18
0.0028999999999999998 	49597.169999999998
0.0029099999999999998 	48071.290000000001
0.0029199999999999999 	46545.410000000003
0.0029299999999999999 	47412.110000000001
0.0029399999999999999 	46417.25
0.0029499999999999999 	44836.43
0.00296 	45855.720000000001
0.00297 	46246.330000000002
0.00298 	44598.389999999999
0.00299 	45532.239999999998
0.0030000000000000001 	44238.279999999999
0.0030100000000000001 	43676.75
0.0030200000000000001 	42034.919999999998
0.0030300000000000001 	42907.730000000003
0.0030400000000000002 	41851.809999999998
0.0030500000000000002 	41973.879999999997
0.0030599999999999998 	42425.550000000003
0.0030699999999999998 	41174.309999999998
0.0030799999999999998 	40356.440000000002
0.0030899999999999999 	39654.540000000001
0.0030999999999999999 	37805.18
0.0031099999999999999 	38061.519999999997
0.0031199999999999999 	37615.980000000003
0.00313 	37811.279999999999
0.00314 	38751.220000000001
0.00315 	38446.040000000001
0.00316 	37426.760000000002
0.0031700000000000001 	38403.32
0.0031800000000000001 	36248.769999999997
0.0031900000000000001 	35180.650000000001
0.0032000000000000002 	34118.660000000003
0.0032100000000000002 	33264.160000000003
0.0032200000000000002 	35534.68
0.0032299999999999998 	35699.459999999999
0.0032399999999999998 	34552
0.0032499999999999999 	32031.25
0.0032599999999999999 	32159.419999999998
0.0032699999999999999 	32305.919999999998
0.0032799999999999999 	33770.75
0.00329 	31872.560000000001
0.0033 	30413.830000000002
0.00331 	31268.32
0.00332 	30578.610000000001
0.0033300000000000001 	30255.130000000001
0.0033400000000000001 	30529.779999999999
0.0033500000000000001 	29888.91
0.0033600000000000001 	29284.66
0.0033700000000000002 	28283.700000000001
0.0033800000000000002 	26647.950000000001
0.0033899999999999998 	27978.529999999999
0.0033999999999999998 	28790.279999999999
0.0034099999999999998 	28833.009999999998
0.0034199999999999999 	25494.380000000001
0.0034299999999999999 	24810.779999999999
0.0034399999999999999 	25537.099999999999
0.0034499999999999999 	19519.049999999999
0.00346 	23974.619999999999
0.00347 	20330.799999999999
0.00348 	21221.93
0.00349 	18634.040000000001
0.0035000000000000001 	18463.141
0.0035100000000000001 	18481.437999999998
0.0035200000000000001 	17401.114000000001
0.0035300000000000002 	16760.259999999998
0.0035400000000000002 	16503.896000000001
0.0035500000000000002 	15209.977000000001
0.0035599999999999998 	17535.41
0.0035699999999999998 	16998.284
0.0035799999999999998 	15063.467000000001
0.0035899999999999999 	14428.714
0.0035999999999999999 	14080.804599999999
0.0036099999999999999 	14068.609
0.00362 	14990.245999999999
0.00363 	15032.9624
0.00364 	13275.144
0.00365 	13415.528
0.0036600000000000001 	13226.32352
0.0036700000000000001 	9661.8500000000004
0.0036800000000000001 	9332.2739999999994
0.0036900000000000001 	11334.23
0.0037000000000000002 	10809.33
0.0037100000000000002 	12280.264999999999
0.0037200000000000002 	11151.121999999999
0.0037299999999999998 	8477.7780000000002
0.0037399999999999998 	11480.714
0.0037499999999999999 	10729.99
0.0037599999999999999 	9600.8359999999993
0.0037699999999999999 	9008.7841000000008
0.0037799999999999999 	8807.3729999999996
0.00379 	8868.4089999999997
0.0038 	9539.7950000000001
0.00381 	9082.0339999999997
0.00382 	8087.152
0.0038300000000000001 	5731.2039999999997
0.0038400000000000001 	6616.2089999999998
0.0038500000000000001 	8111.5699999999997
0.0038600000000000001 	7165.5280000000002
0.0038700000000000002 	7055.6679999999997
0.0038800000000000002 	7281.4880000000003
0.0038899999999999998 	6665.0349999999999
0.0038999999999999998 	6182.866
0.0039100000000000003 	6604.0010000000002
0.0039199999999999999 	4797.3599999999997
0.0039300000000000003 	5914.3069999999998
0.0039399999999999999 	4913.3339999999998
0.0039500000000000004 	4864.4970000000003
0.00396 	5053.7129000000004
0.0039699999999999996 	5541.9930000000004
0.00398 	4473.8779999999997
0.0039899999999999996 	5474.8490000000002
0.0040000000000000001 	4943.8509999999997
0.0040099999999999997 	4003.9090000000001
0.0040200000000000001 	4669.1940000000004
0.0040299999999999997 	5328.3680000000004
0.0040400000000000002 	3558.3499999999999
0.0040499999999999998 	3924.5610000000001
0.0040600000000000002 	4107.6621999999998
0.0040699999999999998 	4614.2631799999999
0.0040800000000000003 	4211.4224999999997
0.0040899999999999999 	3302.0054
0.0041000000000000003 	1861.5718999999999
0.0041099999999999999 	2990.7260000000001
0.0041200000000000004 	2569.5853000000002
0.00413 	3802.4888000000001
0.0041399999999999996 	3588.8710000000001
0.00415 	3222.6594
0.0041599999999999996 	549.31500000000005
0.0041700000000000001 	2215.576
0.0041799999999999997 	1727.3
0.0041900000000000001 	-250.2466
0.0041999999999999997 	1031.4937
0.0042100000000000002 	744.62990000000002
0.0042199999999999998 	2679.4452999999999
0.0042300000000000003 	1867.6750199999999
0.0042399999999999998 	781.25040000000001
0.0042500000000000003 	1043.7004999999999
0.0042599999999999999 	2313.2323999999999
0.0042700000000000004 	1776.1185
0.00428 	1324.4639
0.0042900000000000004 	579.82920000000001
0.0043 	665.28840000000002
0.0043099999999999996 	482.1771
0.0043200000000000001 	2410.8868000000002
0.0043299999999999996 	939.94320000000005
0.0043400000000000001 	-469.97149999999999
0.0043499999999999997 	-573.72969999999998
0.0043600000000000002 	500.48779999999999
0.0043699999999999998 	1593.0183
0.0043800000000000002 	1519.7769000000001
0.0043899999999999998 	-750.73249999999996
0.0044000000000000003 	-415.03879999999998
0.0044099999999999999 	115.96668
0.0044200000000000003 	-73.243499999999997
0.0044299999999999999 	-897.21720000000005
0.0044400000000000004 	610.35127999999997
0.00445 	427.24639999999999
0.0044600000000000004 	189.20938000000001
0.00447 	140.38239999999999
0.0044799999999999996 	-1165.7714000000001
0.0044900000000000001 	-1263.4250999999999
0.0044999999999999997 	-1788.3329000000001
0.0045100000000000001 	134.27709999999999
0.0045199999999999997 	-335.69240000000002
0.0045300000000000002 	-225.83000000000001
0.0045399999999999998 	-805.66430000000003
0.0045500000000000002 	1666.2592999999999
0.0045599999999999998 	1287.8418999999999
0.0045700000000000003 	-1184.0817199999999
0.0045799999999999999 	-1434.3258000000001
0.0045900000000000003 	-1196.29018
0.0045999999999999999 	-506.59109999999998
0.0046100000000000004 	592.04190000000006
0.00462 	341.79739999999998
0.0046299999999999996 	-451.66050000000001
0.00464 	-506.59160000000003
0.0046499999999999996 	-1312.2547
0.0046600000000000001 	-842.28579999999999
0.0046699999999999997 	518.79849999999999
0.0046800000000000001 	433.34989999999999
0.0046899999999999997 	-463.86700000000002
0.0047000000000000002 	817.87090000000001
0.0047099999999999998 	-280.76229999999998
0.0047200000000000002 	-1293.9449999999999
0.0047299999999999998 	-555.41902000000005
0.0047400000000000003 	-567.62689999999998
0.0047499999999999999 	-201.41540000000001
0.0047600000000000003 	-903.32219999999995
0.0047699999999999999 	708.01239999999996
0.0047800000000000004 	-48.827599999999997
0.00479 	518.79970000000003
0.0047999999999999996 	-317.38319999999999
0.00481 	-976.56209999999999
0.0048199999999999996 	-567.62660000000005
0.0048300000000000001 	201.42027999999999
0.0048399999999999997 	-115.9669
0.0048500000000000001 	-54.931600000000003
0.0048599999999999997 	-415.03910000000002
0.0048700000000000002 	-744.62882000000002
0.0048799999999999998 	1007.08278
0.0048900000000000002 	262.45209999999997
0.0048999999999999998 	-451.66079999999999
0.0049100000000000003 	-1367.1869999999999
0.0049199999999999999 	-1538.0881999999999
0.0049300000000000004 	-811.76779999999997
0.0049399999999999999 	1806.6411000000001
0.0049500000000000004 	903.3175
0.00496 	48.8277
0.0049699999999999996 	-500.48840000000001
0.0049800000000000001 	280.76179999999999
0.0049899999999999996 	-933.83770000000004
0.0050000000000000001 	-1025.3862999999999
0.0050099999999999997 	-885.00999999999999
0.0050200000000000002 	177.00299999999999
0.0050299999999999997 	445.55709999999999
0.0050400000000000002 	604.24850000000004
0.0050499999999999998 	213.62219999999999
0.0050600000000000003 	-494.38420000000002
0.0050699999999999999 	-561.52369999999996
0.0050800000000000003 	189.2089
0.0050899999999999999 	-177.00229999999999
0.0051000000000000004 	-1013.1834
0.00511 	848.38810000000001
0.0051200000000000004 	1214.5968
0.00513 	-341.79700000000003
0.0051399999999999996 	-445.55650000000003
0.0051500000000000001 	-1708.9894999999999
0.0051599999999999997 	-1342.7732000000001
0.0051700000000000001 	915.52919999999995
0.0051799999999999997 	708.00879999999995
0.0051900000000000002 	280.76089999999999
0.0051999999999999998 	280.762
0.0052100000000000002 	67.138400000000004
0.0052199999999999998 	115.96720000000001
0.0052300000000000003 	103.76000000000001
0.0052399999999999999 	-744.62940000000003
0.0052500000000000003 	-1293.9448
0.0052599999999999999 	695.80029999999999
0.0052700000000000004 	421.14371999999997
0.00528 	219.72630000000001
0.0052900000000000004 	-97.656499999999994
0.0053 	-427.24669999999998
0.0053099999999999996 	238.03700000000001
0.0053200000000000001 	-286.86610000000002
0.0053299999999999997 	-518.79809999999998
0.0053400000000000001 	-274.65820000000002
0.0053499999999999997 	439.45242000000002
0.0053600000000000002 	683.59310000000005
0.0053699999999999998 	512.69460000000004
0.0053800000000000002 	-421.1431
0.0053899999999999998 	-1440.4300000000001
0.0054000000000000003 	-347.90010000000001
0.0054099999999999999 	451.65989999999999
0.0054200000000000003 	-54.931699999999999
0.0054299999999999999 	-787.35329999999999
0.0054400000000000004 	-1342.7727
0.00545 	463.86660000000001
0.0054599999999999996 	91.552899999999994
0.00547 	-1794.4303
0.0054799999999999996 	-750.73260000000005
0.0054900000000000001 	-1092.529
0.0054999999999999997 	-384.5215
0.0055100000000000001 	732.42160000000001
0.0055199999999999997 	-140.381
0.0055300000000000002 	-1043.7012999999999
0.0055399999999999998 	-67.138319999999993
0.0055500000000000002 	-823.97490000000005
0.0055599999999999998 	-787.35329999999999
0.0055700000000000003 	-164.79490000000001
0.0055799999999999999 	-946.04449999999997
0.0055900000000000004 	-439.45418000000001
0.0055999999999999999 	494.38529999999997
0.0056100000000000004 	177.0018
0.00562 	-866.69880000000001
0.0056299999999999996 	-1062.0119999999999
0.00564 	-531.00599999999997
0.0056499999999999996 	-48.828600000000002
0.0056600000000000001 	-1586.9147
0.0056699999999999997 	-1019.2877999999999
0.0056800000000000002 	146.4847
0.0056899999999999997 	445.55779999999999
0.0057000000000000002 	-463.86700000000002
0.0057099999999999998 	-622.55867999999998
0.0057200000000000003 	-1458.7408800000001
0.0057299999999999999 	-561.524
0.0057400000000000003 	-1501.4647
0.0057499999999999999 	439.45240000000001
0.0057600000000000004 	958.25130000000001
0.00577 	-109.8622
0.0057800000000000004 	-128.1737
0.00579 	-2532.9585999999999
0.0057999999999999996 	-213.624
0.0058100000000000001 	-1696.7774199999999
0.0058199999999999997 	-421.14299999999997
0.0058300000000000001 	1647.9512999999999
0.0058399999999999997 	1068.114
0.0058500000000000002 	-726.31758000000002
0.0058599999999999998 	-360.10840000000002
0.0058700000000000002 	-689.697
0.0058799999999999998 	-3540.0432000000001
0.0058900000000000003 	689.69749999999999
0.0058999999999999999 	-726.32339999999999
0.0059100000000000003 	-61.036499999999997
0.0059199999999999999 	506.59179999999998
0.0059300000000000004 	421.14269999999999
0.00594 	421.14260000000002
0.0059500000000000004 	-1318.3599999999999
0.00596 	-2526.8597
0.0059699999999999996 	-2960.2089999999998
0.0059800000000000001 	738.52538000000004
0.0059899999999999997 	-903.31949999999995
0.0060000000000000001 	-488.28160000000003
0.0060099999999999997 	-177.00110000000001
0.0060200000000000002 	-860.59630000000004
0.0060299999999999998 	1019.2902
0.0060400000000000002 	-811.76689999999996
0.0060499999999999998 	-665.28309999999999
0.0060600000000000003 	-128.1739
0.0060699999999999999 	-451.66037999999998
0.0060800000000000003 	213.62378000000001
0.0060899999999999999 	231.9341
0.0061000000000000004 	-848.39009999999996
0.00611 	305.17329999999998
0.0061199999999999996 	384.5215
0.00613 	-415.03847999999999
0.0061399999999999996 	-433.34949999999998
0.0061500000000000001 	-506.59120000000001
0.0061599999999999997 	-6.1029999999999998
0.0061700000000000001 	1330.5645
0.0061799999999999997 	-164.7954
0.0061900000000000002 	299.07240000000002
0.0061999999999999998 	-1647.9491
0.0062100000000000002 	-372.31369999999998
0.0062199999999999998 	-140.38079999999999
0.0062300000000000003 	-744.62850000000003
0.0062399999999999999 	-1306.1484
0.0062500000000000003 	-1165.7725
0.0062599999999999999 	817.87620000000004
0.0062700000000000004 	42.724499999999999
0.00628 	213.62338
0.0062899999999999996 	-1519.7754
0.0063 	-726.31830000000002
0.0063099999999999996 	-994.87289999999996
0.0063200000000000001 	-677.49220000000003
0.0063299999999999997 	-860.59569999999997
0.0063400000000000001 	-1483.1532999999999
0.0063499999999999997 	-1153.5646999999999
0.0063600000000000002 	-396.72809999999998
0.0063699999999999998 	-2630.6165999999998
0.0063800000000000003 	-787.35361999999998
0.0063899999999999998 	24.4147
0.0064000000000000003 	12.20622
0.0064099999999999999 	262.45170000000002
0.0064200000000000004 	738.52560000000005
0.00643 	-195.31247999999999
0.0064400000000000004 	-109.8626
0.00645 	-622.55859999999996
0.0064599999999999996 	-1214.5984000000001
0.0064700000000000001 	250.24420000000001
0.0064799999999999996 	-1568.6035999999999
0.0064900000000000001 	158.6917
0.0064999999999999997 	115.9662
0.0065100000000000002 	555.42010000000005
0.0065199999999999998 	-1354.9795999999999
0.0065300000000000002 	952.14520000000005
0.0065399999999999998 	-952.1481
0.0065500000000000003 	-366.21280000000002
0.0065599999999999999 	-0.00029999999999999997
0.0065700000000000003 	-964.35969999999998
0.0065799999999999999 	-1672.3648000000001
0.0065900000000000004 	-311.28339999999997
0.0066 	598.14469999999994
0.0066100000000000004 	-1190.1853000000001
0.00662 	-671.38649999999996
0.0066299999999999996 	-848.38729999999998
0.0066400000000000001 	-1544.1892
0.0066499999999999997 	579.83378000000005
0.0066600000000000001 	1116.9422999999999
0.0066699999999999997 	-1422.1192000000001
0.0066800000000000002 	-830.0788
0.0066899999999999998 	939.94179999999994
0.0067000000000000002 	-1599.1195
0.0067099999999999998 	-3430.1770000000001
0.0067200000000000003 	762.93820000000005
0.0067299999999999999 	-543.21400000000006
0.0067400000000000003 	24.414300000000001
0.0067499999999999999 	-1672.36724
0.0067600000000000004 	-970.46029999999996
0.00677 	-463.86718000000002
0.0067799999999999996 	-1440.4301
0.00679 	244.14109999999999
0.0067999999999999996 	-3546.1399999999999
0.0068100000000000001 	-189.2088
0.0068199999999999997 	-3002.9259999999999
0.0068300000000000001 	1440.4351999999999
0.0068399999999999997 	-524.90160000000003
0.0068500000000000002 	-604.24838
0.0068599999999999998 	-1800.5346
0.0068700000000000002 	-4412.8406000000004
0.0068799999999999998 	-1159.6711
0.0068900000000000003 	-354.00412
0.0068999999999999999 	274.65750000000003
0.0069100000000000003 	238.03819999999999
0.0069199999999999999 	24.413
0.0069300000000000004 	567.62729999999999
0.00694 	823.97450000000003
0.0069499999999999996 	-1257.3242
0.00696 	-2044.6832199999999
0.0069699999999999996 	1171.8752999999999
0.0069800000000000001 	1818.8459
0.0069899999999999997 	1416.0103999999999
